place_id,name,address,lat,lng,distance_miles,facility_size_acres,building_count,bay_count,trucks_visible,trailers_visible,cleanliness_score,building_condition,has_signage,has_fencing,lot_organized,facility_type,analysis_notes,image_path,analyzed_at
ChIJd6Rpn8QTaYgR1vazrbxM1UA,Depot Connect International (PSC),"3808 Bells Ln, Louisville, KY 40211, USA",38.221043,-85.8200645,3.4,4.5,2,10,3,40,6,7,False,True,True,storage_yard,"This facility appears to be primarily used for trailer storage. The lot is mostly organized with trailers parked in rows. There is a large building with multiple bays, suggesting some level of maintenance or loading/unloading activity.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJd6Rpn8QTaYgR1vazrbxM1UA.jpg,2026-03-30T15:52:45.866985
ChIJodYgmj0TaYgR_63TTyP0xWA,Depot Connect International (Heil Tank Services),"3808 Bells Ln, Louisville, KY 40211, USA",38.2210537,-85.82013239999999,3.4,5.5,2,6,0,60,6,7,False,True,True,service_center,"This facility appears to be a tank trailer service center, with a large number of trailers parked on site. The lot is mostly organized, and the building appears to be in decent condition. There is security fencing around the perimeter.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJodYgmj0TaYgR_63TTyP0xWA.jpg,2026-03-30T15:52:49.384574
ChIJK7IgrHcNaYgRZ0Yga2CPsWk,Kentucky Trailer Services LLC,"3400 Robards Ln, Louisville, KY 40218, USA",38.1931711,-85.69771229999999,3.5,6.0,1,10,2,5,7,8,False,False,True,parts_warehouse,The facility appears to be a large parts warehouse with some service bays. The lot is organized with designated parking areas. There is no visible signage or security fencing.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJK7IgrHcNaYgRZ0Yga2CPsWk.jpg,2026-03-30T15:52:52.479820
ChIJUw_DMKkNaYgRnNMHbsPluNI,Advantage Towing & Recovery,"4534 Poplar Level Rd, Louisville, KY 40213, USA",38.1855848,-85.70187860000001,3.5,4.5,5,6,3,1,5,6,False,True,False,service_center,"This facility appears to be a service center with multiple buildings and a large storage yard. The lot is somewhat cluttered, and the building conditions are average. There is fencing around the perimeter, but no visible signage.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJUw_DMKkNaYgRnNMHbsPluNI.jpg,2026-03-30T15:52:55.905777
ChIJkcNyQWYMaYgRlPXoDmwvogg,Total Truck Parts,"4525 Poplar Level Rd, Louisville, KY 40213, USA",38.187284999999996,-85.701182,3.5,3.5,7,10,0,0,5,6,False,False,True,parts_warehouse,"The facility appears to be a parts warehouse with multiple buildings. The lot is mostly organized, but the building conditions vary. There are several service bays/loading docks visible, but no trucks or trailers are currently parked on the lot.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJkcNyQWYMaYgRlPXoDmwvogg.jpg,2026-03-30T15:52:59.768483
ChIJj3kmV7cMaYgR0DwJIjsS9r4,Euro Imports,"1820 Bardstown Rd, Louisville, KY 40205, USA",38.2278746,-85.70073719999999,3.5,0.7,2,6,0,0,6,6,False,False,True,dealer,"The facility appears to be a car dealership with a service center. The lot is relatively organized, but there is no visible signage or fencing. The building condition is average.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJj3kmV7cMaYgR0DwJIjsS9r4.jpg,2026-03-30T15:53:03.304049
ChIJCY4cdg1taYgR3Xs2ONOxnU0,Quality Truck & Trailer Repair,"1237 W Main St, Louisville, KY 40203, USA",38.258523499999995,-85.77104990000001,3.5,1.5,4,6,6,5,5,6,False,False,False,repair_shop,The facility appears to be a truck and trailer repair shop. There are several trucks and trailers parked on the lot. The lot appears somewhat disorganized and there is no visible fencing. There are multiple service bays visible on one of the buildings.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJCY4cdg1taYgR3Xs2ONOxnU0.jpg,2026-03-30T15:53:06.644127
ChIJrdvtbpQPaYgRpkKM7K0hQoY,A & S TRUCK ROAD SERVICES LLC,"436 Downes Terrace, Louisville, KY 40214, USA",38.1557969,-85.7598288,3.6,1.5,3,6,2,4,4,6,False,False,False,repair_shop,"The facility appears to be a truck repair shop with a cluttered lot. There are several trailers and trucks visible, along with what appears to be a storage area for parts or scrap. The lot is not well-organized and there is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJrdvtbpQPaYgRpkKM7K0hQoY.jpg,2026-03-30T15:53:09.690280
ChIJb3tw6ENtaYgRpoZCI8ZcAnc,A U Diesel Electric Inc,"1833 W Market St, Louisville, KY 40203, USA",38.258095399999995,-85.7814795,3.6,0.7,2,4,0,0,6,6,False,False,False,repair_shop,The facility appears to be a small repair shop with a few service bays. The lot is not very organized and there is no visible signage or fencing. The building condition is average.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJb3tw6ENtaYgRpoZCI8ZcAnc.jpg,2026-03-30T15:53:12.751910
ChIJS9NnJjkMaYgRSvAxs9kDR38,Greg Coats Cars and Trucks,"5204 Preston Hwy, Louisville, KY 40213, USA",38.172404,-85.71098669999999,3.6,2.5,3,0,0,0,7,7,False,False,True,dealer,"The facility appears to be a car dealership with organized parking. There are three buildings on the property, but no visible service bays or loading docks. The lot appears relatively clean and well-maintained.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJS9NnJjkMaYgRSvAxs9kDR38.jpg,2026-03-30T15:53:16.109340
ChIJZ3qKul1taYgRhMxT2T9LPMQ,Mercer Transportation Safety Inspection Facilty,"1400 Rowan St, Louisville, KY 40203, USA",38.2594639,-85.7731367,3.6,3.5,1,0,3,30,6,7,False,False,True,storage_yard,"The facility appears to be primarily used for trailer storage. The lot is relatively organized, and the building seems to be in decent condition. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJZ3qKul1taYgRhMxT2T9LPMQ.jpg,2026-03-30T15:53:19.373441
ChIJQ9Ta3z4MaYgRKaC7kuWFA64,Mills Automotive Inc,"1204 Vim Dr, Louisville, KY 40213, USA",38.1723936,-85.7090029,3.7,2.5,6,10,3,2,6,6,False,False,True,repair_shop,"The facility appears to be a commercial truck repair shop with multiple buildings and service bays. The lot is somewhat organized, but there is no visible signage or security fencing. The building conditions are average.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJQ9Ta3z4MaYgRKaC7kuWFA64.jpg,2026-03-30T15:53:22.778970
ChIJV4EfZRMNaYgRPUbFlGrYg8o,NAPA Auto Parts,"3901 Bishop Ln, Louisville, KY 40218, USA",38.18758700000001,-85.695741,3.7,2.5,3,10,0,0,6,6,True,False,True,parts_warehouse,"The facility appears to be a NAPA Auto Parts warehouse with multiple service bays/loading docks. The lot is relatively organized, but there is some visible roof wear. No trucks or trailers are visible in the lot.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJV4EfZRMNaYgRPUbFlGrYg8o.jpg,2026-03-30T15:53:26.005882
ChIJfwt5emUMaYgR-Y51-CsHVRY,Barnes Auto Service,"3800 Bishop Ln, Louisville, KY 40218, USA",38.1864851,-85.69640079999999,3.7,4.5,4,25,5,0,6,7,False,False,True,service_center,"The facility appears to be a truck service center with multiple service bays. The lot is mostly organized, and the buildings appear to be in decent condition. There are several trucks parked on the lot, suggesting active use.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJfwt5emUMaYgR-Y51-CsHVRY.jpg,2026-03-30T15:53:29.636705
ChIJeepaJ8QzaIgRH_T3L2A8YLQ,Superior Truck and Trailer,"3816 Bishop Ln Building #1, Louisville, KY 40218, USA",38.1870001,-85.69542229999999,3.8,2.5,6,10,5,0,5,6,False,False,False,repair_shop,"The facility appears to be a truck repair shop with multiple service bays. The lot is somewhat cluttered, and the building conditions are average. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJeepaJ8QzaIgRH_T3L2A8YLQ.jpg,2026-03-30T15:53:33.809168
ChIJyZ8prdQNaYgRWdI7dk1j9NM,"Truck, Road Service 24/7","4600 Pinewood Rd Ste B, Louisville, KY 40218, USA",38.1878774,-85.6937031,3.8,4.5,5,20,3,0,5,6,False,True,False,repair_shop,"The facility appears to be a truck repair shop with multiple service bays. The lot is somewhat cluttered with vehicles and parts. There is fencing around the perimeter, but no visible signage.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJyZ8prdQNaYgRWdI7dk1j9NM.jpg,2026-03-30T15:53:37.155926
ChIJWRuRH3sMaYgRaby0_zVCLoo,All American Towing Inc.,"4600 Pinewood Rd Ste H, Louisville, KY 40218, USA",38.1878775,-85.6936994,3.8,3.5,4,0,0,0,5,6,False,False,False,storage_yard,"The facility appears to be a storage yard with multiple buildings. The lot is somewhat cluttered with vehicles and other materials. No large trucks or trailers are visible, but there are many cars and other vehicles stored on the property.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJWRuRH3sMaYgRaby0_zVCLoo.jpg,2026-03-30T15:53:40.428265
ChIJLdgpBnVzaYgRARGoLY18ibE,Clark Automotive LLC,"1515 Payne St, Louisville, KY 40206, USA",38.2521938,-85.7183761,3.8,0.6,1,6,0,0,6,6,False,False,True,repair_shop,"The facility appears to be a repair shop with multiple service bays. The lot is relatively organized, but there are no trucks or trailers visible in the lot. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJLdgpBnVzaYgRARGoLY18ibE.jpg,2026-03-30T15:53:43.749240
ChIJHSQahXgDaYgRz7qeXIxPp8A,Houston Equipment Services LLC,"4614 Astor Rd, Louisville, KY 40218, USA",38.1877347,-85.69236699999999,3.9,2.5,6,10,8,12,5,6,False,True,False,repair_shop,"The facility appears to be a truck repair shop with a moderate amount of truck and trailer parking. The lot is not very organized and the cleanliness score is average. There is fencing around the property, but no visible signage.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJHSQahXgDaYgRz7qeXIxPp8A.jpg,2026-03-30T15:53:47.071359
ChIJBzk8-DANaYgRtnIUcfh7r7U,S&S Tire,"450 Kenwood Industrial Dr B, Louisville, KY 40214, USA",38.15279880000001,-85.76276279999999,3.9,5.0,1,0,0,0,7,8,False,False,True,parts_warehouse,"The facility appears to be a large warehouse, likely for parts storage. The lot is relatively clean and organized, with a dedicated parking area for cars. There are no trucks or trailers visible in the lot, and no visible signage.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJBzk8-DANaYgRtnIUcfh7r7U.jpg,2026-03-30T15:53:50.356854
ChIJD8mEx_ATaYgRhKlNIEggAUM,Boyd Truck Centers,"4350 Boyd Wy, Louisville, KY 40211, USA",38.2337965,-85.8234403,3.9,4.5,2,15,10,12,6,7,False,False,True,service_center,"This facility appears to be a truck service center with a main building and a smaller storage building. There are several service bays visible, and the lot appears to be somewhat organized with trucks and trailers parked in designated areas. The cleanliness score is moderate, with some visible clutter.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJD8mEx_ATaYgRhKlNIEggAUM.jpg,2026-03-30T15:53:53.789132
ChIJ24Vl5-cNaYgRsFZmOLQBP7w,502 Towing & Recovery,"4120 Bishop Ln, Louisville, KY 40218, USA",38.190250299999995,-85.6894239,4.0,2.5,5,0,0,0,6,6,False,False,True,storage_yard,"The facility appears to be primarily used for storage. There are multiple buildings of varying sizes and a large parking area. The lot seems relatively organized, but there is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ24Vl5-cNaYgRsFZmOLQBP7w.jpg,2026-03-30T15:53:57.249750
ChIJpdN1gJwTaYgRFiaMj5Xuy2Y,Kentuckiana Heavy Diesel,"4124 Bishop Ln Suite 101 and 102, Louisville, KY 40218, USA",38.1884692,-85.68789389999999,4.1,2.5,4,15,5,10,6,7,False,False,True,service_center,"The facility appears to be a service center with multiple bays for truck repair. The lot is mostly organized, with some visible trucks and trailers. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJpdN1gJwTaYgRFiaMj5Xuy2Y.jpg,2026-03-30T15:54:00.666004
ChIJ03U03W8TaYgRS8JwwdLvRMQ,Lohden's Truck and Trailer Repair LLC.,"4107 Ralph Ave, Louisville, KY 40211, USA",38.211970699999995,-85.8370502,4.2,4.5,4,10,15,30,5,6,False,False,False,repair_shop,"This facility appears to be a truck and trailer repair shop with a large storage yard. The lot is somewhat cluttered with trucks and trailers parked in a disorganized manner. There are multiple service bays visible on the buildings, suggesting active repair operations.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ03U03W8TaYgRS8JwwdLvRMQ.jpg,2026-03-30T15:54:04.150785
ChIJbT-jD0cTaYgRqzQ9ppJgSYY,Dynamic Diesel Works,"4111 Ralph Ave, Louisville, KY 40211, USA",38.2120813,-85.8372572,4.2,4.5,2,6,10,25,5,6,False,False,False,repair_shop,This facility appears to be a truck repair shop with a large storage yard. There are several trucks and trailers parked on the lot. The lot appears somewhat disorganized and lacks fencing.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJbT-jD0cTaYgRqzQ9ppJgSYY.jpg,2026-03-30T15:54:07.765681
ChIJOcidZYQNaYgRcnnuPl_tiTw,Fleet Delivery Services And Expediting,"4419 Kiln Ct, Louisville, KY 40218, USA",38.1916848,-85.68449129999999,4.2,5.0,4,20,5,2,7,7,False,False,True,service_center,"The facility appears to be a distribution or service center with multiple buildings and loading bays. The lot is fairly organized, and the buildings seem to be in decent condition. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJOcidZYQNaYgRcnnuPl_tiTw.jpg,2026-03-30T15:54:11.022653
ChIJ0WaG94cLaYgRD-ytLJOMM64,FleetPride,"4670 Jennings Ln, Louisville, KY 40218, USA",38.185482199999996,-85.6845379,4.4,5.5,4,15,5,0,7,7,False,True,True,parts_warehouse,"The facility appears to be a parts warehouse with a large storage area. There are several service bays visible, and the lot is generally organized. The building condition is average, and there is fencing around the perimeter.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ0WaG94cLaYgRD-ytLJOMM64.jpg,2026-03-30T15:54:14.381280
ChIJdYo0iUfcu6IRuod6FWgsk4M,Kentucky Truck Parts & service,"4519 Knopp Ave, Louisville, KY 40213, USA",38.1488312,-85.73383319999999,4.4,2.5,3,4,2,2,5,6,False,True,False,repair_shop,"The facility appears to be a truck repair shop with a small parts warehouse. The lot is not very organized and there is some visible clutter. There is fencing around the perimeter, but no visible signage.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJdYo0iUfcu6IRuod6FWgsk4M.jpg,2026-03-30T15:54:17.738371
ChIJM9BJcnoOaYgRUIVIUJoEfeY,GradeLane Tires,"7011 Grade Ln, Louisville, KY 40213, USA",38.148258,-85.7359877,4.4,4.5,5,10,0,0,4,5,False,False,False,parts_warehouse,"The facility appears to be a parts warehouse or salvage yard with multiple buildings. The lot is somewhat cluttered and disorganized, with many vehicles and parts visible. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJM9BJcnoOaYgRUIVIUJoEfeY.jpg,2026-03-30T15:54:21.027938
ChIJwZi3eMMNaYgRiFA5pOK4Cw4,Emergency Fleet Services,"4009 Contractors Ct, Louisville, KY 40213, USA",38.176628,-85.687383,4.5,4.5,7,20,2,1,6,7,False,False,True,service_center,"This facility appears to be a service center for commercial vehicles. There are multiple buildings with service bays, and the parking lot is relatively organized. The overall condition is average, with some signs of wear and tear.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJwZi3eMMNaYgRiFA5pOK4Cw4.jpg,2026-03-30T15:54:24.221277
ChIJGXGM8K5taYgRxyR7PHKSOoc,Maximum Fleet Service LLC,"1103 S Clark Blvd, Clarksville, IN 47129, USA",38.2751059,-85.7563591,4.6,4.5,5,15,25,40,5,6,False,False,False,service_center,This facility appears to be a truck service and storage center. The lot is somewhat cluttered with trucks and trailers parked in a disorganized manner. There is no visible fencing or signage.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJGXGM8K5taYgRxyR7PHKSOoc.jpg,2026-03-30T15:54:27.451483
ChIJL0cNwXwOaYgRPL783IqRi1k,Redden's Fleet Maintenance,"4612 Knopp Ave, Louisville, KY 40213, USA",38.147077599999996,-85.727327,4.6,5.5,5,10,15,20,5,6,False,False,False,service_center,The facility appears to be a commercial truck service center with multiple buildings and a large parking area for trucks and trailers. The lot appears somewhat disorganized and lacks fencing. The building conditions are average.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJL0cNwXwOaYgRPL783IqRi1k.jpg,2026-03-30T15:54:30.798798
ChIJERBHjGoPaYgRWdASkIzqEw0,Bluegrass Diesel truck repair sales,"4600 Knopp Ave, Louisville, KY 40213, USA",38.1470275,-85.7278704,4.6,4.5,3,12,15,30,6,7,False,False,True,service_center,"The facility appears to be a truck service and repair center with a large storage area for trailers. The lot is mostly organized with designated parking, but there is no visible signage or security fencing. Building conditions appear to be average.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJERBHjGoPaYgRWdASkIzqEw0.jpg,2026-03-30T15:54:33.999200
